"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"232","BAT","GO:0060428","lung epithelium development","3/97","55/18855",0.0545454545454545,10.6026241799438,5.12845684044149,0.00285288090553372,0.0297878983350128,0.0222899126533565,"Klf2/Rbpj/Foxp1",3
"233","BAT","GO:0032496","response to lipopolysaccharide","6/97","273/18855",0.021978021978022,4.27211963294438,3.91614372268349,0.00286952394946373,0.0297878983350128,0.0222899126533565,"Vim/Litaf/Lyn/Tnfaip3/Zfp36/Foxp1",6
"234","BAT","GO:0051048","negative regulation of secretion","5/97","188/18855",0.0265957446808511,5.16971923667471,4.1318336368231,0.00287221867655201,0.0297878983350128,0.0222899126533565,"Cd74/Ucp2/Rap1b/Pde1c/Cd300a",5
"235","BAT","GO:0043269","regulation of monoatomic ion transport","8/97","469/18855",0.0170575692963753,3.3156749390016,3.65186523033575,0.00288916725767065,0.0297878983350128,0.0222899126533565,"Ahnak/Atp2b1/Lyn/Fxyd5/Calm1/Lgals3/Ctss/Cd300a",8
"236","BAT","GO:0006887","exocytosis","7/97","368/18855",0.0190217391304348,3.69747310623039,3.75787357295754,0.00291136004811242,0.0297878983350128,0.0222899126533565,"Lyn/Gab2/Syk/Rap1b/Ywhaz/Plek/Cd300a",7
"237","BAT","GO:0030038","contractile actin filament bundle assembly","4/97","115/18855",0.0347826086956522,6.76109367996414,4.45618709814835,0.00294250214025579,0.0297878983350128,0.0222899126533565,"Actg1/Pdlim1/Zeb2/Rgcc",4
"238","BAT","GO:0043149","stress fiber assembly","4/97","115/18855",0.0347826086956522,6.76109367996414,4.45618709814835,0.00294250214025579,0.0297878983350128,0.0222899126533565,"Actg1/Pdlim1/Zeb2/Rgcc",4
"239","BAT","GO:0070664","negative regulation of leukocyte proliferation","4/97","115/18855",0.0347826086956522,6.76109367996414,4.45618709814835,0.00294250214025579,0.0297878983350128,0.0222899126533565,"H2-Aa/Lilrb4b/Lyn/Cd300a",4
"240","BAT","GO:0048638","regulation of developmental growth","7/97","369/18855",0.018970189701897,3.68745285390998,3.74909905970419,0.00295539989738836,0.0297878983350128,0.0222899126533565,"Fgfr1/Ifrd1/Rgs2/Ezr/Cdkn1a/Rbpj/Foxp1",7
"241","BAT","GO:0001821","histamine secretion","2/97","16/18855",0.125,24.2976804123711,6.70406327299594,0.00299906386525811,0.0297878983350128,0.0222899126533565,"Lyn/Ywhaz",2
"242","BAT","GO:0002903","negative regulation of B cell apoptotic process","2/97","16/18855",0.125,24.2976804123711,6.70406327299594,0.00299906386525811,0.0297878983350128,0.0222899126533565,"Cd74/Foxp1",2
"243","BAT","GO:0032516","positive regulation of phosphoprotein phosphatase activity","2/97","16/18855",0.125,24.2976804123711,6.70406327299594,0.00299906386525811,0.0297878983350128,0.0222899126533565,"Calm1/Cd300a",2
"244","BAT","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","2/97","16/18855",0.125,24.2976804123711,6.70406327299594,0.00299906386525811,0.0297878983350128,0.0222899126533565,"Rbpj/Gng5",2
"245","BAT","GO:0071222","cellular response to lipopolysaccharide","5/97","190/18855",0.0263157894736842,5.11530113944655,4.09976323492321,0.00300578051568293,0.0297878983350128,0.0222899126533565,"Vim/Litaf/Lyn/Tnfaip3/Zfp36",5
"246","BAT","GO:0002699","positive regulation of immune effector process","6/97","277/18855",0.0216606498194946,4.21042837470691,3.87077335773643,0.00308290243194879,0.0304279963608604,0.022768890019442,"Cd74/Cyrib/Gab2/Syk/Foxp1/Cd300a",6
"247","BAT","GO:0060538","skeletal muscle organ development","5/97","193/18855",0.0259067357512953,5.03578868650179,4.05249355889528,0.00321446645623581,0.0315980751244557,0.0236444453588877,"Fos/Myl6/Btg2/Atf3/Foxp1",5
"248","BAT","GO:0032963","collagen metabolic process","4/97","118/18855",0.0338983050847458,6.58920146776166,4.37960650783911,0.00322823141381171,0.0316054269061889,0.0236499466054288,"Vim/Rgcc/Cst3/Ctss",4
"249","BAT","GO:0032680","regulation of tumor necrosis factor production","5/97","194/18855",0.0257731958762887,5.00983101286003,4.03695428764663,0.00328629494021071,0.032004084783715,0.0239482573210319,"Lilrb4b/Syk/Tnfaip3/Zfp36/Foxp1",5
"250","BAT","GO:0030216","keratinocyte differentiation","4/97","119/18855",0.0336134453781513,6.5338300268561,4.35466960557892,0.00332753048920828,0.032004084783715,0.0239482573210319,"Psap/Cdkn1a/Zfp36/Rbpj",4
"251","BAT","GO:0048640","negative regulation of developmental growth","4/97","119/18855",0.0336134453781513,6.5338300268561,4.35466960557892,0.00332753048920828,0.032004084783715,0.0239482573210319,"Ifrd1/Rgs2/Cdkn1a/Foxp1",4
"252","BAT","GO:0009913","epidermal cell differentiation","5/97","195/18855",0.0256410256410256,4.98413957176844,4.02152138879725,0.00335927402833776,0.032004084783715,0.0239482573210319,"Psap/Fgfr1/Cdkn1a/Zfp36/Rbpj",5
"253","BAT","GO:0035265","organ growth","5/97","195/18855",0.0256410256410256,4.98413957176844,4.02152138879725,0.00335927402833776,0.032004084783715,0.0239482573210319,"Psap/Fgfr1/Rgs2/Rbpj/Foxp1",5
"254","BAT","GO:0061351","neural precursor cell proliferation","5/97","195/18855",0.0256410256410256,4.98413957176844,4.02152138879725,0.00335927402833776,0.032004084783715,0.0239482573210319,"Zeb2/Fgfr1/Lyn/Btg2/Gng5",5
"255","BAT","GO:0045655","regulation of monocyte differentiation","2/97","17/18855",0.117647058823529,22.8684050939964,6.48662105462375,0.00338758228559092,0.032004084783715,0.0239482573210319,"Cd74/Foxp1",2
"256","BAT","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","2/97","17/18855",0.117647058823529,22.8684050939964,6.48662105462375,0.00338758228559092,0.032004084783715,0.0239482573210319,"Rgcc/Ccnd3",2
"257","BAT","GO:0061323","cell proliferation involved in heart morphogenesis","2/97","17/18855",0.117647058823529,22.8684050939964,6.48662105462375,0.00338758228559092,0.032004084783715,0.0239482573210319,"Rbpj/Gng5",2
"258","BAT","GO:0032602","chemokine production","4/97","120/18855",0.0333333333333333,6.47938144329897,4.33001760034545,0.00342889200550899,0.0322687976332397,0.0241463386434456,"Cd74/Lilrb4b/Syk/Foxp1",4
"259","BAT","GO:0010712","regulation of collagen metabolic process","3/97","59/18855",0.0508474576271186,9.8838022016425,4.91458126554573,0.00348315216869827,0.032486791547446,0.024309460769484,"Vim/Rgcc/Cst3",3
"260","BAT","GO:0060038","cardiac muscle cell proliferation","3/97","59/18855",0.0508474576271186,9.8838022016425,4.91458126554573,0.00348315216869827,0.032486791547446,0.024309460769484,"Fgfr1/Rbpj/Foxp1",3
"261","BAT","GO:0048771","tissue remodeling","5/97","197/18855",0.0253807106598985,4.9335391700246,3.99096942520061,0.00350872564216012,0.032486791547446,0.024309460769484,"Klf6/Syk/Rbpj/Cst3/Ctss",5
"262","BAT","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","5/97","197/18855",0.0253807106598985,4.9335391700246,3.99096942520061,0.00350872564216012,0.032486791547446,0.024309460769484,"Lilrb4b/Syk/Tnfaip3/Zfp36/Foxp1",5
"263","BAT","GO:0001503","ossification","7/97","381/18855",0.0183727034120735,3.57131260654274,3.64612245221601,0.00352477265710871,0.032486791547446,0.024309460769484,"H3f3b/Atp2b1/H3f3a/Fgfr1/Lmna/Rbpj/Jund",7
"264","BAT","GO:0048145","regulation of fibroblast proliferation","4/97","121/18855",0.0330578512396694,6.42583283632956,4.30564470303736,0.00353233647797601,0.032486791547446,0.024309460769484,"Cd74/Cdkn1a/Fth1/Cd300a",4
"265","BAT","GO:0001649","osteoblast differentiation","5/97","198/18855",0.0252525252525253,4.90862230552952,3.97584777675284,0.0035852189698778,0.0328487232409936,0.0245802897398573,"H3f3b/H3f3a/Fgfr1/Lmna/Jund",5
"266","BAT","GO:0045582","positive regulation of T cell differentiation","4/97","122/18855",0.0327868852459016,6.37316207537604,4.28154528961027,0.0036378843162046,0.0332059515779878,0.0248475992472067,"Cd74/H2-Aa/Lilrb4b/Syk",4
"267","BAT","GO:0061179","negative regulation of insulin secretion involved in cellular response to glucose stimulus","2/97","18/18855",0.111111111111111,21.5979381443299,6.28707275393993,0.00379830135339623,0.03429378168088,0.0256616089400845,"Ucp2/Pde1c",2
"268","BAT","GO:0032640","tumor necrosis factor production","5/97","201/18855",0.0248756218905473,4.83535928604401,3.9310851311833,0.00382189373260686,0.03429378168088,0.0256616089400845,"Lilrb4b/Syk/Tnfaip3/Zfp36/Foxp1",5
"269","BAT","GO:0010921","regulation of phosphatase activity","3/97","61/18855",0.0491803278688525,9.55974311306405,4.81515631480798,0.00382768321067483,0.03429378168088,0.0256616089400845,"Calm1/Plek/Cd300a",3
"270","BAT","GO:0043506","regulation of JUN kinase activity","3/97","61/18855",0.0491803278688525,9.55974311306405,4.81515631480798,0.00382768321067483,0.03429378168088,0.0256616089400845,"Zeb2/Dnaja1/Syk",3
"271","BAT","GO:0070098","chemokine-mediated signaling pathway","3/97","61/18855",0.0491803278688525,9.55974311306405,4.81515631480798,0.00382768321067483,0.03429378168088,0.0256616089400845,"Ccl9/Ccl6/Lyn",3
"272","BAT","GO:0010038","response to metal ion","6/97","290/18855",0.0206896551724138,4.02168503377177,3.72902305525454,0.00385894677578857,0.0344467748956421,0.025776091853758,"Fosb/Fos/Pde1c/Anxa11/Calm1/Jund",6
"273","BAT","GO:0018108","peptidyl-tyrosine phosphorylation","6/97","293/18855",0.0204778156996587,3.98050737130995,3.69748123847821,0.0040569426933136,0.035930678951157,0.0268864787434739,"Cd74/Lilrb4b/Fgfr1/Lyn/Syk/Cd300a",6
"274","BAT","GO:0002440","production of molecular mediator of immune response","7/97","391/18855",0.0179028132992327,3.47997468821684,3.56342058057221,0.00406025169679943,0.035930678951157,0.0268864787434739,"Cd74/H2-Ab1/Lilrb4b/Litaf/Syk/Tnfaip3/Foxp1",7
"275","BAT","GO:0071706","tumor necrosis factor superfamily cytokine production","5/97","204/18855",0.0245098039215686,4.76425106124924,3.88720063434667,0.00406957854677437,0.035930678951157,0.0268864787434739,"Lilrb4b/Syk/Tnfaip3/Zfp36/Foxp1",5
"276","BAT","GO:0018212","peptidyl-tyrosine modification","6/97","295/18855",0.0203389830508475,3.953520880657,3.67668497518455,0.00419306352321812,0.0368868051970058,0.0276019360834267,"Cd74/Lilrb4b/Fgfr1/Lyn/Syk/Cd300a",6
"277","BAT","GO:0002577","regulation of antigen processing and presentation","2/97","19/18855",0.105263157894737,20.4612045577862,6.10304440585464,0.00423098715586424,0.0369526504116488,0.0276512072359776,"Cd74/H2-Ab1",2
"278","BAT","GO:0051608","histamine transport","2/97","19/18855",0.105263157894737,20.4612045577862,6.10304440585464,0.00423098715586424,0.0369526504116488,0.0276512072359776,"Lyn/Ywhaz",2
"279","BAT","GO:0030837","negative regulation of actin filament polymerization","3/97","64/18855",0.046875,9.11163015463918,4.67431024843227,0.00438223619453012,0.0380002481439969,0.0284351115479661,"Cyrib/Capza1/Tmsb4x",3
"280","BAT","GO:0048645","animal organ formation","3/97","64/18855",0.046875,9.11163015463918,4.67431024843227,0.00438223619453012,0.0380002481439969,0.0284351115479661,"Fgfr1/Rbpj/Gng5",3
"281","BAT","GO:0030336","negative regulation of cell migration","6/97","298/18855",0.0201342281879195,3.91372033487857,3.64583043306078,0.00440355349944051,0.0380492095965892,0.0284717487920371,"Cd74/Zeb2/Mctp1/Rhob/Rgcc/Cd300a",6
"282","BAT","GO:0071887","leukocyte apoptotic process","4/97","129/18855",0.0310077519379845,6.02733157516183,4.12006652269598,0.00443730470337275,0.0382048787935782,0.0285882341098222,"Cd74/Lyn/Foxp1/Lgals3",4
"283","BAT","GO:0061082","myeloid leukocyte cytokine production","3/97","65/18855",0.0461538461538462,8.97145122918319,4.62940348626391,0.00457732486105249,0.0392711829068391,0.0293861361732438,"Cd74/Litaf/Syk",3
"284","BAT","GO:0001759","organ induction","2/97","20/18855",0.1,19.4381443298969,5.93258198342805,0.00468540755609373,0.0396931057018265,0.0297018557363013,"Fgfr1/Rbpj",2
"285","BAT","GO:0030889","negative regulation of B cell proliferation","2/97","20/18855",0.1,19.4381443298969,5.93258198342805,0.00468540755609373,0.0396931057018265,0.0297018557363013,"Lyn/Cd300a",2
"286","BAT","GO:0032495","response to muramyl dipeptide","2/97","20/18855",0.1,19.4381443298969,5.93258198342805,0.00468540755609373,0.0396931057018265,0.0297018557363013,"Vim/Tnfaip3",2
"287","BAT","GO:0035264","multicellular organism growth","5/97","211/18855",0.023696682464455,4.60619533883813,3.78804632063411,0.00469189511384852,0.0396931057018265,0.0297018557363013,"Klf2/H3f3b/H3f3a/Ezr/Chaserr",5
"288","BAT","GO:0017157","regulation of exocytosis","5/97","212/18855",0.0235849056603774,4.58446800233418,3.77423633502807,0.00478602115063827,0.0403488172005198,0.0301925164693043,"Lyn/Gab2/Syk/Rap1b/Cd300a",5
"289","BAT","GO:0050777","negative regulation of immune response","5/97","214/18855",0.0233644859813084,4.54162250698526,3.74687241460681,0.00497829350334205,0.0418245557997041,0.0312967932499303,"Lilrb4b/Tnfaip3/Ywhaz/Lgals3/Cd300a",5
"290","BAT","GO:0046634","regulation of alpha-beta T cell activation","4/97","134/18855",0.0298507462686567,5.80243114325281,4.01183790137,0.00507579705507266,0.0423561699216752,0.0316945934643247,"H2-Ab1/Lilrb4b/Syk/Cd300a",4
"291","BAT","GO:0001906","cell killing","5/97","215/18855",0.0232558139534884,4.52049868137137,3.73331654242882,0.00507646023361099,0.0423561699216752,0.0316945934643247,"Lyz2/Cyrib/Syk/Hsp90ab1/Lgals3",5
"292","BAT","GO:0002792","negative regulation of peptide secretion","3/97","68/18855",0.0441176470588235,8.57565191024864,4.50028587529147,0.00519386383409871,0.043003986346018,0.0321793464116999,"Cd74/Ucp2/Pde1c",3
"293","BAT","GO:0045806","negative regulation of endocytosis","3/97","68/18855",0.0441176470588235,8.57565191024864,4.50028587529147,0.00519386383409871,0.043003986346018,0.0321793464116999,"Mctp1/Lgals3/Cd300a",3
"294","BAT","GO:1903313","positive regulation of mRNA metabolic process","4/97","135/18855",0.0296296296296296,5.75945017182131,3.99084719265216,0.00521049425974949,0.043003986346018,0.0321793464116999,"Hspa8/Btg2/Rbm3/Zfp36",4
"295","BAT","GO:0010631","epithelial cell migration","6/97","309/18855",0.0194174757281553,3.77439695726153,3.5360391457618,0.005242660608905,0.043003986346018,0.0321793464116999,"Zeb2/Fgfr1/Rhob/Gab2/Rgcc/Foxp1",6
"296","BAT","GO:2000146","negative regulation of cell motility","6/97","309/18855",0.0194174757281553,3.77439695726153,3.5360391457618,0.005242660608905,0.043003986346018,0.0321793464116999,"Cd74/Zeb2/Mctp1/Rhob/Rgcc/Cd300a",6
"297","BAT","GO:0090132","epithelium migration","6/97","310/18855",0.0193548387096774,3.76222148320585,3.52630830117618,0.00532437396446974,0.0435272053391668,0.0325708646559446,"Zeb2/Fgfr1/Rhob/Gab2/Rgcc/Foxp1",6
"298","BAT","GO:0043542","endothelial cell migration","5/97","218/18855",0.0229357798165138,4.45828998392131,3.69314197745304,0.00537920473562705,0.0436388855138798,0.0326544335372221,"Zeb2/Fgfr1/Rhob/Rgcc/Foxp1",5
"299","BAT","GO:0090130","tissue migration","6/97","311/18855",0.0192926045016077,3.7501243080187,3.51661774072767,0.00540701934397879,0.0436388855138798,0.0326544335372221,"Zeb2/Fgfr1/Rhob/Gab2/Rgcc/Foxp1",6
"300","BAT","GO:0002763","positive regulation of myeloid leukocyte differentiation","3/97","69/18855",0.0434782608695652,8.45136709995518,4.45900232749977,0.00540992773462843,0.0436388855138798,0.0326544335372221,"Cd74/Ccl9/Fos",3
"301","BAT","GO:0010761","fibroblast migration","3/97","69/18855",0.0434782608695652,8.45136709995518,4.45900232749977,0.00540992773462843,0.0436388855138798,0.0326544335372221,"Pdlim1/Zeb2/Fgfr1",3
"302","BAT","GO:0001776","leukocyte homeostasis","4/97","137/18855",0.0291970802919708,5.67537060726917,3.94948944106223,0.00548703803773145,0.0438241064329341,0.0327930320399047,"Cd74/Lyn/Mir142hg/Tnfaip3",4
"303","BAT","GO:0030833","regulation of actin filament polymerization","4/97","137/18855",0.0291970802919708,5.67537060726917,3.94948944106223,0.00548703803773145,0.0438241064329341,0.0327930320399047,"Cyrib/Arhgap18/Capza1/Tmsb4x",4
"304","BAT","GO:0046632","alpha-beta T cell differentiation","4/97","137/18855",0.0291970802919708,5.67537060726917,3.94948944106223,0.00548703803773145,0.0438241064329341,0.0327930320399047,"Lilrb4b/Psap/Syk/Foxp1",4
"305","BAT","GO:0002718","regulation of cytokine production involved in immune response","4/97","138/18855",0.0289855072463768,5.63424473330345,3.92911500532946,0.00562892167701967,0.0443190861109877,0.0331634191570124,"Cd74/Lilrb4b/Litaf/Syk",4
"306","BAT","GO:0008360","regulation of cell shape","4/97","138/18855",0.0289855072463768,5.63424473330345,3.92911500532946,0.00562892167701967,0.0443190861109877,0.0331634191570124,"Arhgap15/Ezr/Arhgap18/Sh3kbp1",4
"307","BAT","GO:0045621","positive regulation of lymphocyte differentiation","4/97","138/18855",0.0289855072463768,5.63424473330345,3.92911500532946,0.00562892167701967,0.0443190861109877,0.0331634191570124,"Cd74/H2-Aa/Lilrb4b/Syk",4
"308","BAT","GO:0070828","heterochromatin organization","4/97","138/18855",0.0289855072463768,5.63424473330345,3.92911500532946,0.00562892167701967,0.0443190861109877,0.0331634191570124,"H3f3b/H3f3a/Lmna/H2az1",4
"309","BAT","GO:0044794","positive regulation by host of viral process","2/97","22/18855",0.0909090909090909,17.6710402999063,5.62611546942414,0.00565853241120519,0.0443190861109877,0.0331634191570124,"Hspa8/Eef1a1",2
"310","BAT","GO:0044827","modulation by host of viral genome replication","2/97","22/18855",0.0909090909090909,17.6710402999063,5.62611546942414,0.00565853241120519,0.0443190861109877,0.0331634191570124,"Hspa8/Eef1a1",2
"311","BAT","GO:0002819","regulation of adaptive immune response","5/97","221/18855",0.0226244343891403,4.39777021038392,3.65368791238356,0.00569452842464991,0.0444576045499999,0.0332670707765975,"Cd74/H2-Ab1/Lilrb4b/Cyrib/Tnfaip3",5
"312","BAT","GO:0030324","lung development","5/97","222/18855",0.0225225225225225,4.37796043466146,3.64069256144047,0.00580247876668572,0.045155187325362,0.0337890632634938,"Klf2/Fgfr1/Ywhaz/Rbpj/Foxp1",5
"313","BAT","GO:1990868","response to chemokine","3/97","71/18855",0.0422535211267606,8.2133004210832,4.37888467480019,0.00585809937920237,0.045297660167845,0.0338956739138561,"Ccl9/Ccl6/Lyn",3
"314","BAT","GO:1990869","cellular response to chemokine","3/97","71/18855",0.0422535211267606,8.2133004210832,4.37888467480019,0.00585809937920237,0.045297660167845,0.0338956739138561,"Ccl9/Ccl6/Lyn",3
"315","BAT","GO:0051651","maintenance of location in cell","5/97","223/18855",0.0224215246636771,4.35832832508899,3.62777379133082,0.0059118670668049,0.045568295994293,0.0340981873259992,"Lyn/Ftl1/Fth1/Calm1/Tmsb4x",5
"316","BAT","GO:0030323","respiratory tube development","5/97","225/18855",0.0222222222222222,4.31958762886598,3.60216267462887,0.00613499753706133,0.0470132450068782,0.0351794246431422,"Klf2/Fgfr1/Ywhaz/Rbpj/Foxp1",5
"317","BAT","GO:0042026","protein refolding","2/97","23/18855",0.0869565217391304,16.9027341999104,5.48759242789018,0.00617678136622493,0.0470132450068782,0.0351794246431422,"Hspa8/Dnaja1",2
"318","BAT","GO:0043306","positive regulation of mast cell degranulation","2/97","23/18855",0.0869565217391304,16.9027341999104,5.48759242789018,0.00617678136622493,0.0470132450068782,0.0351794246431422,"Gab2/Syk",2
"319","BAT","GO:1903306","negative regulation of regulated secretory pathway","2/97","23/18855",0.0869565217391304,16.9027341999104,5.48759242789018,0.00617678136622493,0.0470132450068782,0.0351794246431422,"Rap1b/Cd300a",2
"320","BAT","GO:0034504","protein localization to nucleus","6/97","321/18855",0.0186915887850467,3.63329800558821,3.42186049417435,0.00628609840498657,0.0476957716478356,0.0356901508125224,"Lilrb4b/Lmna/Cdkn1a/Syk/Hsp90ab1/Ywhaz",6
"321","BAT","GO:0070373","negative regulation of ERK1 and ERK2 cascade","3/97","73/18855",0.0410958904109589,7.98827849173845,4.30184807356315,0.00632789155402985,0.0478633043401386,0.0358155134358273,"Lyn/Ezr/Atf3",3
"322","BAT","GO:0003018","vascular process in circulatory system","5/97","227/18855",0.0220264317180617,4.28152958808302,3.57684805095302,0.00636399957355139,0.0479869284614372,0.0359080198233073,"Klf2/Atp2b1/Zeb2/Rgs2/Tbxas1",5
"323","BAT","GO:0031640","killing of cells of another organism","3/97","74/18855",0.0405405405405405,7.88032878239064,4.26442075234516,0.00657097756231619,0.0492417701274806,0.0368470021850479,"Lyz2/Syk/Lgals3",3
"324","BAT","GO:0141061","disruption of cell in another organism","3/97","74/18855",0.0405405405405405,7.88032878239064,4.26442075234516,0.00657097756231619,0.0492417701274806,0.0368470021850479,"Lyz2/Syk/Lgals3",3
"325","BAT","GO:0050852","T cell receptor signaling pathway","4/97","145/18855",0.0275862068965517,5.3622467116957,3.79185467197863,0.00669122126717491,0.0498657286229826,0.0373139025419527,"Lilrb4b/Ezr/Lgals3/Cd300a",4
"326","BAT","GO:0033003","regulation of mast cell activation","2/97","24/18855",0.0833333333333333,16.1984536082474,5.35750622214028,0.00671585389609362,0.0498657286229826,0.0373139025419527,"Lyn/Cd300a",2
"327","BAT","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","2/97","24/18855",0.0833333333333333,16.1984536082474,5.35750622214028,0.00671585389609362,0.0498657286229826,0.0373139025419527,"Cdkn1a/Tnfaip3",2
"328","Blood","GO:0050900","leukocyte migration","11/91","372/18855",0.0295698924731183,6.12681673165544,6.95493005299422,1.75531013866789e-06,0.00342285477040238,0.00288055632229815,"Retnlg/Elane/Ccr3/Itgal/Dusp1/Prtn3/Il17ra/S100a8/Coro1a/Ctsg/Csf1",11
"329","Blood","GO:0030595","leukocyte chemotaxis","8/91","218/18855",0.036697247706422,7.60358907147898,6.82936020731672,1.04772534176808e-05,0.00602621765246785,0.0050714565831025,"Retnlg/Ccr3/Dusp1/Il17ra/S100a8/Coro1a/Ctsg/Csf1",8
"330","Blood","GO:1903311","regulation of mRNA metabolic process","9/91","291/18855",0.0309278350515464,6.40817944941656,6.47472822234873,1.13774739876228e-05,0.00602621765246785,0.0050714565831025,"Ddx5/Zfp36/Pabpc1/Hnrnpu/Pabpn1/Tent5a/Malat1/Hnrnpa2b1/Hspa8",9
"331","Blood","GO:0043409","negative regulation of MAPK cascade","7/91","160/18855",0.04375,9.06490384615385,7.1343791510096,1.2371952922344e-05,0.00602621765246785,0.0050714565831025,"Ptpn6/Dusp1/Rgs2/Stk38/Dusp6/Cdc42se1/Dok2",7
"332","Blood","GO:0097529","myeloid leukocyte migration","8/91","230/18855",0.0347826086956522,7.20688007644529,6.59551735009837,1.5451840134533e-05,0.00602621765246785,0.0050714565831025,"Retnlg/Ccr3/Dusp1/Prtn3/Il17ra/S100a8/Ctsg/Csf1",8
"333","Blood","GO:1903131","mononuclear cell differentiation","11/91","497/18855",0.0221327967806841,4.58586684944834,5.64182234142758,2.70066527773523e-05,0.00749060596838804,0.00630383519822777,"Jun/Pglyrp1/Ptpn6/Prtn3/Dnajb9/Nfam1/Rara/Hsp90aa1/Csf1/Id2/Lfng",11
"334","Blood","GO:0043484","regulation of RNA splicing","7/91","182/18855",0.0384615384615385,7.96914623837701,6.57912228303527,2.8441780426186e-05,0.00749060596838804,0.00630383519822777,"Ddx5/Srsf5/Hnrnpu/Clk1/Malat1/Hnrnpa2b1/Hspa8",7
"335","Blood","GO:0042326","negative regulation of phosphorylation","9/91","330/18855",0.0272727272727273,5.65084915084915,5.93567140287181,3.07306911523612e-05,0.00749060596838804,0.00630383519822777,"Jun/Ptpn6/Dusp1/Rgs2/Myadm/Stk38/Dusp6/Hnrnpu/Grk2",9
"336","Blood","GO:1903706","regulation of hemopoiesis","10/91","429/18855",0.0233100233100233,4.82978559901637,5.58788307234409,4.16047661898162e-05,0.0080522278811207,0.00677647679712128,"Jun/Pglyrp1/Ptpn6/Zfp36/Nfam1/Rara/Lilra6/Hsp90aa1/Csf1/Id2",10
"337","Blood","GO:0050684","regulation of mRNA processing","6/91","133/18855",0.0451127819548872,9.3472692720813,6.72750236223051,4.48713927787999e-05,0.0080522278811207,0.00677647679712128,"Ddx5/Hnrnpu/Pabpn1/Malat1/Hnrnpa2b1/Hspa8",6
"338","Blood","GO:1902105","regulation of leukocyte differentiation","9/91","347/18855",0.0259365994236311,5.37400639706115,5.72695988728046,4.54228239447834e-05,0.0080522278811207,0.00677647679712128,"Jun/Pglyrp1/Ptpn6/Nfam1/Rara/Lilra6/Hsp90aa1/Csf1/Id2",9
"339","Blood","GO:0043407","negative regulation of MAP kinase activity","4/91","48/18855",0.0833333333333333,17.2664835164835,7.85804061617368,8.39798332945448e-05,0.0125969749941817,0.0106011789559672,"Ptpn6/Dusp1/Rgs2/Stk38",4
"340","Blood","GO:0050832","defense response to fungus","4/91","48/18855",0.0833333333333333,17.2664835164835,7.85804061617368,8.39798332945448e-05,0.0125969749941817,0.0106011789559672,"Elane/Il17ra/Mpo/Ctsg",4
"341","Blood","GO:0060326","cell chemotaxis","8/91","296/18855",0.027027027027027,5.5999405999406,5.55495478886594,9.23171853071883e-05,0.0128584650963584,0.0108212399920231,"Retnlg/Ccr3/Dusp1/Il17ra/S100a8/Coro1a/Ctsg/Csf1",8
"342","Blood","GO:0044403","biological process involved in symbiotic interaction","7/91","228/18855",0.0307017543859649,6.36133603238866,5.67190215056206,0.000117921724489194,0.0137615776325993,0.0115812683018744,"Jun/Elane/Pglyrp1/Gpx1/Ctsg/Grk2/Hspa8",7
"343","Blood","GO:0001933","negative regulation of protein phosphorylation","8/91","308/18855",0.025974025974026,5.38176109604681,5.39941803439764,0.000121503113639631,0.0137615776325993,0.0115812683018744,"Jun/Ptpn6/Dusp1/Rgs2/Myadm/Stk38/Dusp6/Grk2",8
"344","Blood","GO:0010563","negative regulation of phosphorus metabolic process","9/91","397/18855",0.0226700251889169,4.69717939491239,5.18481412883047,0.00012702994737784,0.0137615776325993,0.0115812683018744,"Jun/Ptpn6/Dusp1/Rgs2/Myadm/Stk38/Dusp6/Hnrnpu/Grk2",9
"345","Blood","GO:0045936","negative regulation of phosphate metabolic process","9/91","397/18855",0.0226700251889169,4.69717939491239,5.18481412883047,0.00012702994737784,0.0137615776325993,0.0115812683018744,"Jun/Ptpn6/Dusp1/Rgs2/Myadm/Stk38/Dusp6/Hnrnpu/Grk2",9
"346","Blood","GO:0051702","biological process involved in interaction with symbiont","5/91","103/18855",0.0485436893203883,10.0581457377574,6.41939137521956,0.000141381266729238,0.0145101826380008,0.0122112684116832,"Jun/Elane/Gpx1/Ctsg/Hspa8",5
"347","Blood","GO:0007159","leukocyte cell-cell adhesion","9/91","414/18855",0.0217391304347826,4.50430004777831,5.02075415810937,0.00017395783506012,0.0163486580373349,0.0137584657922834,"Elane/Itgal/Ptpn6/Rara/S100a8/Coro1a/Hsp90aa1/Ctsg/Cd37",9
"348","Blood","GO:0042026","protein refolding","3/91","23/18855",0.130434782608696,27.0258002866699,8.6972013277571,0.000179587336644189,0.0163486580373349,0.0137584657922834,"Hspa5/Hsp90aa1/Hspa8",3
"349","Blood","GO:0048024","regulation of mRNA splicing, via spliceosome","5/91","109/18855",0.0458715596330275,9.50448633934873,6.20107188545692,0.000184446398369932,0.0163486580373349,0.0137584657922834,"Ddx5/Hnrnpu/Malat1/Hnrnpa2b1/Hspa8",5
